YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 02 11 21 290  8.2 99.0  0.90  4.00 99.00 999 9999.0   0.9 999.0  -6.0 99.0 99.00
2004 02 11 22 290  8.8 99.0  0.90  4.00 99.00 999 9999.0   1.1 999.0  -6.4 99.0 99.00
2004 02 11 23 290  7.7 99.0  0.80  3.00 99.00 999 9999.0   0.8 999.0  -5.8 99.0 99.00
2004 02 12 00 190  5.1 99.0  0.10 99.00 99.00 999 9999.0   0.2 999.0  -4.0 99.0 99.00
2004 02 12 01 260  5.7 99.0  0.20 99.00 99.00 999 9999.0   0.2 999.0  -3.6 99.0 99.00
2004 02 12 02 220  3.6 99.0  0.20 99.00 99.00 999 9999.0   0.1 999.0  -3.0 99.0 99.00
2004 02 12 03 250  5.1 99.0  0.20 99.00 99.00 999 9999.0   0.6 999.0  -2.6 99.0 99.00
2004 02 12 04 230  4.1 99.0  0.20  3.00 99.00 999 9999.0   0.6 999.0  -2.8 99.0 99.00
2004 02 12 05 320  6.7 99.0  0.30  4.00 99.00 999 9999.0  -2.1 999.0 -10.5 99.0 99.00
2004 02 12 06 330  7.7 99.0  0.30  4.00 99.00 999 9999.0  -2.3 999.0  -9.1 99.0 99.00
2004 02 12 07 330  5.7 99.0  0.30  3.00 99.00 999 9999.0  -2.8 999.0  -9.6 99.0 99.00
2004 02 12 08 320  6.2 99.0  0.30  3.00 99.00 999 9999.0  -3.3 999.0  -9.3 99.0 99.00
2004 02 12 09  20  4.6 99.0  0.30  3.00 99.00 999 9999.0  -3.8 999.0  -9.8 99.0 99.00
2004 02 12 10 340  2.6 99.0  0.20  2.00 99.00 999 9999.0  -3.8 999.0 -10.2 99.0 99.00
2004 02 12 11 320  5.1 99.0  0.20 99.00 99.00 999 9999.0  -4.0 999.0 -10.1 99.0 99.00
2004 02 12 12  20  2.6 99.0  0.10 99.00 99.00 999 9999.0  -3.9 999.0  -9.8 99.0 99.00
2004 02 12 13  30  1.0 99.0  0.10 99.00 99.00 999 9999.0  -3.9 999.0 -10.2 99.0 99.00
2004 02 12 14   0  0.0 99.0  0.10 99.00 99.00 999 9999.0  -3.7 999.0  -9.7 99.0 99.00
2004 02 12 15 270  2.6 99.0  0.10 99.00 99.00 999 9999.0  -3.7 999.0  -9.4 99.0 99.00
2004 02 12 16 250  2.6 99.0  0.00 99.00 99.00 999 9999.0  -3.0 999.0  -8.8 99.0 99.00
2004 02 12 17 250  2.1 99.0  0.00 99.00 99.00 999 9999.0  -2.6 999.0  -8.1 99.0 99.00
2004 02 12 18 300  1.5 99.0  0.10 99.00 99.00 999 9999.0  -2.0 999.0  -7.4 99.0 99.00
2004 02 12 19 350  1.0 99.0  0.00 99.00 99.00 999 9999.0  -1.6 999.0  -6.9 99.0 99.00
2004 02 12 20   0  0.0 99.0  0.00 99.00 99.00 999 9999.0  -1.4 999.0  -6.6 99.0 99.00
2004 02 12 21 190  1.5 99.0  0.00 99.00 99.00 999 9999.0  -1.3 999.0  -6.1 99.0 99.00
2004 02 12 22 170  1.0 99.0  0.10 99.00 99.00 999 9999.0  -1.2 999.0  -4.7 99.0 99.00
2004 02 12 23 170  1.5 99.0  0.10 99.00 99.00 999 9999.0  -0.9 999.0  -3.8 99.0 99.00
2004 02 13 00 240  7.2 99.0  0.60  3.00 99.00 999 9999.0   1.8 999.0  -3.4 99.0 99.00
2004 02 13 01 260  8.8 99.0  0.70  3.00 99.00 999 9999.0   1.9 999.0  -3.9 99.0 99.00
2004 02 13 02 220  7.7 99.0  0.70  3.00 99.00 999 9999.0   1.9 999.0  -3.9 99.0 99.00
2004 02 13 03 250  9.3 99.0  0.70  3.00 99.00 999 9999.0   1.5 999.0  -3.5 99.0 99.00
2004 02 13 04 250  9.3 99.0  0.90  4.00 99.00 999 9999.0   1.5 999.0  -3.8 99.0 99.00
2004 02 13 05 240  5.1 99.0  0.30  3.00 99.00 999 9999.0   0.6 999.0  -3.0 99.0 99.00
