YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 01 06 23 00 241  5.8  6.7  2.28  7.69  5.94 999 1007.0   8.9   7.9   8.6 99.0 99.00
2005 01 07 00 00 242  6.0  7.9  2.09  8.33  6.05 999 1007.4   8.8   7.9   8.4 99.0 99.00
2005 01 07 01 00 252  7.0  8.8  1.95  8.33  5.72 999 1007.8   8.5   7.9   8.1 99.0 99.00
2005 01 07 02 00 305  4.8  6.9  1.67  7.14  5.30 999 1008.6   7.4   7.9   7.1 99.0 99.00
2005 01 07 03 00 355  2.8  3.7  1.88  8.33  5.80 999 1009.4   5.2   7.9   4.8 99.0 99.00
2005 01 07 04 00 343  3.3  4.3  1.48  8.33  5.29 999 1009.6   5.0   7.8   4.5 99.0 99.00
2005 01 07 05 00 308  4.0  5.0  1.49  7.69  5.50 999 1010.5   5.1   7.8   4.6 99.0 99.00
2005 01 07 06 00 283  4.5  5.9  1.28  7.14  5.30 999 1010.2   5.6   7.8   5.0 99.0 99.00
2005 01 07 07 00 261  6.0  7.2  1.26  7.14  5.40 999 1011.0   6.4   7.8   5.4 99.0 99.00
2005 01 07 08 00 256  7.1  8.3  1.28  7.14  5.08 999 1011.3   6.8   7.9   5.3 99.0 99.00
2005 01 07 09 00 268 10.2 13.3  1.53  7.69  5.07 999 1011.6   6.9   7.9   3.6 99.0 99.00
2005 01 07 10 00 276 11.9 15.8  1.57  7.69  4.45 999 1012.6   6.5   7.9   2.7 99.0 99.00
2005 01 07 11 00 280 12.4 14.9  1.71  7.14  4.59 999 1013.9   5.8   7.9   2.2 99.0 99.00
2005 01 07 12 00 284 13.4 17.1  2.03  4.76  4.75 999 1015.7   5.8   8.0   1.6 99.0 99.00
2005 01 07 13 00 294 14.6 17.0  2.07  5.56  4.87 999 1016.9   5.6   8.0   0.8 99.0 99.00
2005 01 07 14 00 291 11.8 14.7  2.01  5.56  4.83 999 1019.5   5.2   8.0   0.2 99.0 99.00
2005 01 07 15 00 299 11.4 13.4  1.99  6.25  5.04 999 1021.0   4.9   8.0  -0.8 99.0 99.00
2005 01 07 16 00 301  9.8 11.8  1.78  7.69  4.92 999 1022.4   4.6   7.9  -1.4 99.0 99.00
2005 01 07 17 00 301 10.1 12.8  1.75  6.67  4.97 999 1022.4   4.3   7.9  -2.3 99.0 99.00
2005 01 07 18 00 307  9.7 11.4  1.50  5.88  4.63 999 1022.7   4.0   7.9  -2.2 99.0 99.00
2005 01 07 19 00 309  8.2 10.1  1.48  7.69  4.69 999 1023.8   3.9   7.9  -2.5 99.0 99.00
2005 01 07 20 00 304  8.1 10.2  1.38  8.33  4.61 999 1024.5   3.9   7.9  -2.3 99.0 99.00
