YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 01 11 05 230  8.2 10.1 99.00 99.00 99.00 999 1016.8  -1.5 999.0 999.0 99.0
1999 01 11 06 239  8.5  9.6 99.00 99.00 99.00 999 1016.7   -.9 999.0 999.0 99.0
1999 01 11 07 243 12.0 13.7 99.00 99.00 99.00 999 1016.8   -.5 999.0 999.0 99.0
1999 01 11 08 245 13.3 14.8 99.00 99.00 99.00 999 1016.7   -.2 999.0 999.0 99.0
1999 01 11 09 241 11.8 13.4 99.00 99.00 99.00 999 1016.2   -.2 999.0 999.0 99.0
1999 01 11 10 248 13.0 14.8 99.00 99.00 99.00 999 1016.1   -.5 999.0 999.0 99.0
1999 01 11 11 272 10.2 11.5 99.00 99.00 99.00 999 1016.5   -.9 999.0 999.0 99.0
1999 01 11 12 284  8.9 10.3 99.00 99.00 99.00 999 1016.9  -2.3 999.0 999.0 99.0
1999 01 11 13 275 11.6 13.4 99.00 99.00 99.00 999 1017.7  -3.7 999.0 999.0 99.0
1999 01 11 14 268 10.6 12.4 99.00 99.00 99.00 999 1018.0  -3.4 999.0 999.0 99.0
1999 01 11 15 260 11.7 14.4 99.00 99.00 99.00 999 1018.6  -3.1 999.0 999.0 99.0
1999 01 11 16 271  9.3 11.3 99.00 99.00 99.00 999 1018.6  -3.3 999.0 999.0 99.0
1999 01 11 17 287 11.1 12.3 99.00 99.00 99.00 999 1018.4  -3.3 999.0 999.0 99.0
1999 01 11 18 280  8.4 10.5 99.00 99.00 99.00 999 1018.6  -3.4 999.0 999.0 99.0
1999 01 11 19 276  9.7 11.3 99.00 99.00 99.00 999 1019.1  -3.2 999.0 999.0 99.0
1999 01 11 20 280  9.6 11.2 99.00 99.00 99.00 999 1020.0  -3.1 999.0 999.0 99.0
1999 01 11 21 279 10.7 12.0 99.00 99.00 99.00 999 1020.9  -3.5 999.0 999.0 99.0
1999 01 11 22 281 11.1 13.1 99.00 99.00 99.00 999 1022.4  -3.9 999.0 999.0 99.0
1999 01 11 23 285  9.1 10.8 99.00 99.00 99.00 999 1023.4  -3.9 999.0 999.0 99.0
1999 01 12 00 277  7.0  8.1 99.00 99.00 99.00 999 1023.9  -4.6 999.0 999.0 99.0
1999 01 12 01 278  8.6  9.4 99.00 99.00 99.00 999 1024.8  -4.9 999.0 999.0 99.0
1999 01 12 02 257  5.1  7.7 99.00 99.00 99.00 999 1024.7  -4.7 999.0 999.0 99.0
1999 01 12 03 238  4.9  5.9 99.00 99.00 99.00 999 1024.6  -4.5 999.0 999.0 99.0
1999 01 12 04 253  5.0  5.9 99.00 99.00 99.00 999 1024.2  -4.3 999.0 999.0 99.0
1999 01 12 05 261  3.5  4.5 99.00 99.00 99.00 999 1023.2  -3.8 999.0 999.0 99.0
1999 01 12 06  70  1.1  1.4 99.00 99.00 99.00 999 1021.8  -3.5 999.0 999.0 99.0
1999 01 12 07 196  7.1  8.4 99.00 99.00 99.00 999 1021.9  -1.5 999.0 999.0 99.0
1999 01 12 08 195 13.1 15.0 99.00 99.00 99.00 999 1020.1   -.3 999.0 999.0 99.0
1999 01 12 09 191 14.8 16.8 99.00 99.00 99.00 999 1018.4   2.3 999.0 999.0 99.0
1999 01 12 10 172 13.3 14.2 99.00 99.00 99.00 999 1016.6   3.7 999.0 999.0 99.0
1999 01 12 11 193 19.0 20.8 99.00 99.00 99.00 999 1015.3   7.0 999.0 999.0 99.0
1999 01 12 12 204 18.4 27.6 99.00 99.00 99.00 999 1015.4   7.4 999.0 999.0 99.0
1999 01 12 13 215 20.8 24.8 99.00 99.00 99.00 999 1015.5   8.3 999.0 999.0 99.0
1999 01 12 14 222 18.1 19.9 99.00 99.00 99.00 999 1015.6   7.7 999.0 999.0 99.0
1999 01 12 15 216 16.7 18.9 99.00 99.00 99.00 999 1015.4   7.9 999.0 999.0 99.0
1999 01 12 16 224 16.0 20.1 99.00 99.00 99.00 999 1015.7   7.8 999.0 999.0 99.0
1999 01 12 17 224 14.5 15.8 99.00 99.00 99.00 999 1015.6   7.2 999.0 999.0 99.0
1999 01 12 18 224 12.8 14.2 99.00 99.00 99.00 999 1015.4   6.8 999.0 999.0 99.0
1999 01 12 19 224 12.5 14.2 99.00 99.00 99.00 999 1015.7   6.9 999.0 999.0 99.0
1999 01 12 20 227 10.0 10.9 99.00 99.00 99.00 999 1016.5   6.5 999.0 999.0 99.0
1999 01 12 21 234  7.2  7.8 99.00 99.00 99.00 999 1017.1   6.0 999.0 999.0 99.0
1999 01 12 22 228  7.7  8.4 99.00 99.00 99.00 999 1018.3   6.2 999.0 999.0 99.0
1999 01 12 23 219  7.0  7.5 99.00 99.00 99.00 999 1019.2   6.3 999.0 999.0 99.0
1999 01 13 00 221  6.9  7.5 99.00 99.00 99.00 999 1019.7   6.5 999.0 999.0 99.0
1999 01 13 01 220  7.4  7.7 99.00 99.00 99.00 999 1020.3   6.7 999.0 999.0 99.0
1999 01 13 02 205  6.7  6.9 99.00 99.00 99.00 999 1020.4   6.9 999.0 999.0 99.0
1999 01 13 03 193  7.4  7.7 99.00 99.00 99.00 999 1020.4   7.0 999.0 999.0 99.0
1999 01 13 04 191  9.7 10.2 99.00 99.00 99.00 999 1020.2   7.1 999.0 999.0 99.0
1999 01 13 05 195  9.4 10.0 99.00 99.00 99.00 999 1020.5   7.2 999.0 999.0 99.0
1999 01 13 06 188  8.8  9.0 99.00 99.00 99.00 999 1020.0   7.5 999.0 999.0 99.0
1999 01 13 07 175  8.5  8.9 99.00 99.00 99.00 999 1019.5   7.0 999.0 999.0 99.0
1999 01 13 08 168  8.3  8.8 99.00 99.00 99.00 999 1018.8   7.3 999.0 999.0 99.0
1999 01 13 09 183 10.0 10.4 99.00 99.00 99.00 999 1018.3   7.8 999.0 999.0 99.0
1999 01 13 10 185 10.1 10.7 99.00 99.00 99.00 999 1017.6   8.1 999.0 999.0 99.0
1999 01 13 11 187 10.2 11.1 99.00 99.00 99.00 999 1017.4   8.4 999.0 999.0 99.0
1999 01 13 12 191 10.8 11.7 99.00 99.00 99.00 999 1017.4   8.6 999.0 999.0 99.0
1999 01 13 13 197 10.7 11.3 99.00 99.00 99.00 999 1017.2   8.2 999.0 999.0 99.0
1999 01 13 14 209  9.9 10.3 99.00 99.00 99.00 999 1017.5   8.0 999.0 999.0 99.0
1999 01 13 15 219 10.3 11.0 99.00 99.00 99.00 999 1018.1   7.9 999.0 999.0 99.0
1999 01 13 16 221 10.8 11.5 99.00 99.00 99.00 999 1017.7   7.8 999.0 999.0 99.0
1999 01 13 17 221 10.6 11.2 99.00 99.00 99.00 999 1017.5   7.5 999.0 999.0 99.0
1999 01 13 18 219  9.6 10.1 99.00 99.00 99.00 999 1017.7   7.2 999.0 999.0 99.0
1999 01 13 19 247  8.1  8.3 99.00 99.00 99.00 999 1018.6   6.7 999.0 999.0 99.0
1999 01 13 20 254  4.9  5.2 99.00 99.00 99.00 999 1019.9   6.7 999.0 999.0 99.0
1999 01 13 21  15 10.9 11.8 99.00 99.00 99.00 999 1022.2   1.6 999.0 999.0 99.0
1999 01 13 22  12 14.1 15.6 99.00 99.00 99.00 999 1024.0    .0 999.0 999.0 99.0
1999 01 13 23  15 11.1 12.3 99.00 99.00 99.00 999 1025.8   -.5 999.0 999.0 99.0
1999 01 14 00  15 14.0 16.0 99.00 99.00 99.00 999 1026.5   -.7 999.0 999.0 99.0
1999 01 14 01  17 12.3 13.3 99.00 99.00 99.00 999 1027.8   -.9 999.0 999.0 99.0
1999 01 14 02 360 10.9 11.6 99.00 99.00 99.00 999 1029.4  -1.6 999.0 999.0 99.0
1999 01 14 03   3 11.7 12.9 99.00 99.00 99.00 999 1030.5  -3.2 999.0 999.0 99.0
1999 01 14 04 360 13.5 15.0 99.00 99.00 99.00 999 1031.1  -4.8 999.0 999.0 99.0
1999 01 14 05   5 13.6 15.6 99.00 99.00 99.00 999 1031.9  -4.9 999.0 999.0 99.0
1999 01 14 06  14 14.5 16.9 99.00 99.00 99.00 999 1032.4  -5.2 999.0 999.0 99.0
1999 01 14 07  10 12.5 14.1 99.00 99.00 99.00 999 1033.5  -5.2 999.0 999.0 99.0
1999 01 14 08  19 13.9 15.8 99.00 99.00 99.00 999 1034.4  -4.8 999.0 999.0 99.0
1999 01 14 09  27 15.5 17.3 99.00 99.00 99.00 999 1034.5  -5.1 999.0 999.0 99.0
1999 01 14 10  26 17.3 18.7 99.00 99.00 99.00 999 1035.3  -6.4 999.0 999.0 99.0
1999 01 14 11  24 16.0 18.2 99.00 99.00 99.00 999 1036.2  -6.6 999.0 999.0 99.0
1999 01 14 12  25 15.4 18.2 99.00 99.00 99.00 999 1037.0  -6.6 999.0 999.0 99.0
1999 01 14 13  17 13.9 15.6 99.00 99.00 99.00 999 1038.2  -6.4 999.0 999.0 99.0
1999 01 14 14  41 15.2 17.8 99.00 99.00 99.00 999 1038.5  -6.3 999.0 999.0 99.0
1999 01 14 15  33 12.9 14.9 99.00 99.00 99.00 999 1038.9  -6.2 999.0 999.0 99.0
1999 01 14 16  41 16.5 18.4 99.00 99.00 99.00 999 1038.0  -5.8 999.0 999.0 99.0
1999 01 14 17  42 14.9 17.0 99.00 99.00 99.00 999 1037.7  -5.3 999.0 999.0 99.0
1999 01 14 18  37 16.4 18.5 99.00 99.00 99.00 999 1036.9  -4.9 999.0 999.0 99.0
1999 01 14 19  39 15.7 17.5 99.00 99.00 99.00 999 1036.7  -4.5 999.0 999.0 99.0
1999 01 14 20  44 13.9 16.2 99.00 99.00 99.00 999 1036.8  -4.3 999.0 999.0 99.0
1999 01 14 21  48 14.6 15.6 99.00 99.00 99.00 999 1036.7  -3.7 999.0 999.0 99.0
1999 01 14 22  48 15.4 18.1 99.00 99.00 99.00 999 1035.6  -3.3 999.0 999.0 99.0
1999 01 14 23  52 15.9 17.3 99.00 99.00 99.00 999 1035.2  -2.9 999.0 999.0 99.0
1999 01 15 00  53 14.0 15.3 99.00 99.00 99.00 999 1035.2  -2.8 999.0 999.0 99.0
1999 01 15 01  55 14.4 15.9 99.00 99.00 99.00 999 1034.8  -2.8 999.0 999.0 99.0
1999 01 15 02  53 13.4 15.9 99.00 99.00 99.00 999 1033.5  -2.5 999.0 999.0 99.0
1999 01 15 03  46 12.7 14.3 99.00 99.00 99.00 999 1033.1  -2.0 999.0 999.0 99.0
1999 01 15 04  50 11.4 13.0 99.00 99.00 99.00 999 1032.1  -1.5 999.0 999.0 99.0
1999 01 15 05  52 11.4 12.4 99.00 99.00 99.00 999 1030.2   -.7 999.0 999.0 99.0
1999 01 15 06  65 10.2 11.7 99.00 99.00 99.00 999 1029.0    .7 999.0 999.0 99.0
1999 01 15 07  54 11.2 12.4 99.00 99.00 99.00 999 1027.2   1.2 999.0 999.0 99.0
1999 01 15 08  55 12.5 14.1 99.00 99.00 99.00 999 1025.1   1.6 999.0 999.0 99.0
1999 01 15 09  44 11.5 12.5 99.00 99.00 99.00 999 1022.6   1.8 999.0 999.0 99.0
1999 01 15 10  35 11.0 11.9 99.00 99.00 99.00 999 1020.3   2.2 999.0 999.0 99.0
1999 01 15 11  38  9.1  9.7 99.00 99.00 99.00 999 1018.5   3.5 999.0 999.0 99.0
1999 01 15 12  85  6.7  7.1 99.00 99.00 99.00 999 1016.9   6.6 999.0 999.0 99.0
1999 01 15 13 145 15.0 16.9 99.00 99.00 99.00 999 1015.3   8.9 999.0 999.0 99.0
1999 01 15 14 145 15.9 17.4 99.00 99.00 99.00 999 1014.1   9.4 999.0 999.0 99.0
1999 01 15 15 148 14.2 15.9 99.00 99.00 99.00 999 1013.5   9.3 999.0 999.0 99.0
1999 01 15 16 143 14.5 15.9 99.00 99.00 99.00 999 1012.0   9.3 999.0 999.0 99.0
1999 01 15 17 137 14.9 16.9 99.00 99.00 99.00 999 1009.6   9.2 999.0 999.0 99.0
1999 01 15 18 133 13.7 14.8 99.00 99.00 99.00 999 1007.3   8.8 999.0 999.0 99.0
1999 01 15 19 138 13.2 14.2 99.00 99.00 99.00 999 1005.6   9.0 999.0 999.0 99.0
1999 01 15 20 169 15.1 15.9 99.00 99.00 99.00 999 1004.5  10.3 999.0 999.0 99.0
1999 01 15 21 161 17.9 20.2 99.00 99.00 99.00 999 1002.6  10.2 999.0 999.0 99.0
1999 01 15 22 209 11.1 12.1 99.00 99.00 99.00 999 1003.5   7.5 999.0 999.0 99.0
1999 01 15 23 230 13.4 15.0 99.00 99.00 99.00 999 1004.9   5.1 999.0 999.0 99.0
1999 01 16 00 237 18.8 20.6 99.00 99.00 99.00 999 1005.6   4.0 999.0 999.0 99.0
1999 01 16 01 250 13.9 15.3 99.00 99.00 99.00 999 1006.6   4.0 999.0 999.0 99.0
1999 01 16 02 251 11.8 12.5 99.00 99.00 99.00 999 1007.7   3.8 999.0 999.0 99.0
1999 01 16 03 283 12.4 13.8 99.00 99.00 99.00 999 1008.0   2.6 999.0 999.0 99.0
1999 01 16 04 284 12.0 13.2 99.00 99.00 99.00 999 1009.2   1.2 999.0 999.0 99.0
1999 01 16 05 279 15.0 16.0 99.00 99.00 99.00 999 1010.2    .1 999.0 999.0 99.0
1999 01 16 06 277 15.1 18.7 99.00 99.00 99.00 999 1011.0   -.8 999.0 999.0 99.0
1999 01 16 07 272 15.2 16.6 99.00 99.00 99.00 999 1012.1  -1.9 999.0 999.0 99.0
1999 01 16 08 269 14.6 16.8 99.00 99.00 99.00 999 1013.0  -2.2 999.0 999.0 99.0
1999 01 16 09 270 13.2 14.7 99.00 99.00 99.00 999 1013.5  -2.3 999.0 999.0 99.0
1999 01 16 10 262 11.8 13.0 99.00 99.00 99.00 999 1014.3  -2.3 999.0 999.0 99.0
1999 01 16 11 256 14.0 15.2 99.00 99.00 99.00 999 1015.2  -2.5 999.0 999.0 99.0
1999 01 16 12 266 11.4 12.7 99.00 99.00 99.00 999 1015.9  -2.7 999.0 999.0 99.0
1999 01 16 13 276 10.2 11.5 99.00 99.00 99.00 999 1016.3  -3.0 999.0 999.0 99.0
1999 01 16 14 256 10.5 11.6 99.00 99.00 99.00 999 1017.4  -3.1 999.0 999.0 99.0
1999 01 16 15 238  9.0 10.2 99.00 99.00 99.00 999 1017.7  -2.3 999.0 999.0 99.0
1999 01 16 16 239 13.3 14.5 99.00 99.00 99.00 999 1017.2  -1.1 999.0 999.0 99.0
1999 01 16 17 235 12.3 13.2 99.00 99.00 99.00 999 1016.3   -.6 999.0 999.0 99.0
1999 01 16 18 244 12.8 14.3 99.00 99.00 99.00 999 1015.5    .0 999.0 999.0 99.0
1999 01 16 19 240 13.4 14.6 99.00 99.00 99.00 999 1014.9   1.0 999.0 999.0 99.0
1999 01 16 20 222 14.8 16.2 99.00 99.00 99.00 999 1014.8   2.4 999.0 999.0 99.0
1999 01 16 21 221 15.1 16.6 99.00 99.00 99.00 999 1014.4   4.0 999.0 999.0 99.0
1999 01 16 22 218 12.0 13.3 99.00 99.00 99.00 999 1014.1   5.2 999.0 999.0 99.0
1999 01 16 23 217 10.5 11.6 99.00 99.00 99.00 999 1014.2   5.8 999.0 999.0 99.0
1999 01 17 00 218 13.2 14.2 99.00 99.00 99.00 999 1014.3   6.4 999.0 999.0 99.0
1999 01 17 01 214 13.0 13.7 99.00 99.00 99.00 999 1014.0   6.6 999.0 999.0 99.0
1999 01 17 02 218 15.3 16.6 99.00 99.00 99.00 999 1013.8   6.8 999.0 999.0 99.0
1999 01 17 03 223 14.7 16.1 99.00 99.00 99.00 999 1013.9   6.6 999.0 999.0 99.0
1999 01 17 04 229 14.7 16.7 99.00 99.00 99.00 999 1014.6   6.5 999.0 999.0 99.0
1999 01 17 05 234 13.7 14.8 99.00 99.00 99.00 999 1014.9   6.1 999.0 999.0 99.0
1999 01 17 06 239 12.6 13.7 99.00 99.00 99.00 999 1015.2   5.8 999.0 999.0 99.0
1999 01 17 07 248 11.1 12.5 99.00 99.00 99.00 999 1016.2   5.3 999.0 999.0 99.0
1999 01 17 08 255 11.0 11.7 99.00 99.00 99.00 999 1017.3   4.9 999.0 999.0 99.0
1999 01 17 09 247 11.1 11.9 99.00 99.00 99.00 999 1018.0   5.0 999.0 999.0 99.0
1999 01 17 10 242  8.8  9.4 99.00 99.00 99.00 999 1019.2   4.6 999.0 999.0 99.0
1999 01 17 11 238  7.8  8.1 99.00 99.00 99.00 999 1020.6   4.7 999.0 999.0 99.0
1999 01 17 12 240  8.5  9.1 99.00 99.00 99.00 999 1021.7   4.8 999.0 999.0 99.0
1999 01 17 13 244  8.5  9.1 99.00 99.00 99.00 999 1023.2   4.9 999.0 999.0 99.0
1999 01 17 14 241  7.4  8.1 99.00 99.00 99.00 999 1024.2   4.9 999.0 999.0 99.0
1999 01 17 15 248  8.5  8.9 99.00 99.00 99.00 999 1025.1   5.1 999.0 999.0 99.0
1999 01 17 16 243  8.6  9.2 99.00 99.00 99.00 999 1025.0   5.1 999.0 999.0 99.0
1999 01 17 17 243  8.9  9.4 99.00 99.00 99.00 999 1024.9   5.3 999.0 999.0 99.0
1999 01 17 18 242  9.2 10.1 99.00 99.00 99.00 999 1025.0   5.3 999.0 999.0 99.0
1999 01 17 19 240  9.5 10.3 99.00 99.00 99.00 999 1025.3   5.7 999.0 999.0 99.0
1999 01 17 20 243  9.7 10.8 99.00 99.00 99.00 999 1025.7   5.9 999.0 999.0 99.0
1999 01 17 21 243  9.5 10.1 99.00 99.00 99.00 999 1026.0   6.1 999.0 999.0 99.0
1999 01 17 22 250  7.5  7.7 99.00 99.00 99.00 999 1025.9   6.2 999.0 999.0 99.0
1999 01 17 23 272  6.1  6.4 99.00 99.00 99.00 999 1026.4   7.6 999.0 999.0 99.0
1999 01 18 00 278  4.1  4.3 99.00 99.00 99.00 999 1027.2   7.6 999.0 999.0 99.0
1999 01 18 01 283  2.0  2.2 99.00 99.00 99.00 999 1027.4   7.0 999.0 999.0 99.0
1999 01 18 02   0   .0   .0 99.00 99.00 99.00 999 1027.1   6.9 999.0 999.0 99.0
1999 01 18 03  56  2.7  2.8 99.00 99.00 99.00 999 1027.0   7.8 999.0 999.0 99.0
1999 01 18 04 148  4.5  4.6 99.00 99.00 99.00 999 1027.0   5.5 999.0 999.0 99.0
1999 01 18 05 169  5.1  5.5 99.00 99.00 99.00 999 1027.0   5.9 999.0 999.0 99.0
1999 01 18 06 154  4.9  5.1 99.00 99.00 99.00 999 1026.6   6.1 999.0 999.0 99.0
1999 01 18 07 136  4.1  4.4 99.00 99.00 99.00 999 1026.3   5.9 999.0 999.0 99.0
1999 01 18 08 119  3.0  3.0 99.00 99.00 99.00 999 1026.2   5.4 999.0 999.0 99.0
1999 01 18 09 119  5.2  5.4 99.00 99.00 99.00 999 1025.5   5.3 999.0 999.0 99.0
1999 01 18 10 117  6.7  7.2 99.00 99.00 99.00 999 1024.8   5.2 999.0 999.0 99.0
1999 01 18 11 124  7.9  8.4 99.00 99.00 99.00 999 1024.6   5.3 999.0 999.0 99.0
1999 01 18 12 127  9.3  9.9 99.00 99.00 99.00 999 1024.2   5.3 999.0 999.0 99.0
1999 01 18 13 121  8.1  9.1 99.00 99.00 99.00 999 1023.7   5.4 999.0 999.0 99.0
1999 01 18 14 122  9.5 10.6 99.00 99.00 99.00 999 1022.5   5.9 999.0 999.0 99.0
1999 01 18 15 129 10.0 10.9 99.00 99.00 99.00 999 1021.8   6.6 999.0 999.0 99.0
1999 01 18 16 138 10.3 11.0 99.00 99.00 99.00 999 1020.7   7.1 999.0 999.0 99.0
1999 01 18 17 142  9.2  9.7 99.00 99.00 99.00 999 1019.0   7.6 999.0 999.0 99.0
1999 01 18 18 145 11.3 11.7 99.00 99.00 99.00 999 1017.6   9.1 999.0 999.0 99.0
1999 01 18 19 137 12.0 12.8 99.00 99.00 99.00 999 1015.7   8.4 999.0 999.0 99.0
1999 01 18 20 140 12.1 13.2 99.00 99.00 99.00 999 1014.2   8.4 999.0 999.0 99.0
1999 01 18 21 140 14.1 15.6 99.00 99.00 99.00 999 1012.9   9.0 999.0 999.0 99.0
1999 01 18 22 132 14.4 15.4 99.00 99.00 99.00 999 1010.9   8.8 999.0 999.0 99.0
1999 01 18 23 138 15.7 16.8 99.00 99.00 99.00 999 1008.8   9.4 999.0 999.0 99.0
1999 01 19 00 154 16.9 18.6 99.00 99.00 99.00 999 1006.9   9.7 999.0 999.0 99.0
1999 01 19 01 155 19.2 20.6 99.00 99.00 99.00 999 1004.1  10.7 999.0 999.0 99.0
1999 01 19 02 233 17.0 19.0 99.00 99.00 99.00 999 1005.8   8.6 999.0 999.0 99.0
1999 01 19 03 266  9.1  9.7 99.00 99.00 99.00 999 1006.4   8.4 999.0 999.0 99.0
1999 01 19 04 218 10.8 11.4 99.00 99.00 99.00 999 1007.7   6.8 999.0 999.0 99.0
1999 01 19 05 235 14.2 15.6 99.00 99.00 99.00 999 1008.9   7.0 999.0 999.0 99.0
1999 01 19 06 232 11.7 12.5 99.00 99.00 99.00 999 1010.0   6.2 999.0 999.0 99.0
1999 01 19 07 233 10.8 11.6 99.00 99.00 99.00 999 1011.1   6.0 999.0 999.0 99.0
1999 01 19 08 218 10.2 11.4 99.00 99.00 99.00 999 1011.1   5.5 999.0 999.0 99.0
1999 01 19 09 226 12.1 13.0 99.00 99.00 99.00 999 1011.0   5.6 999.0 999.0 99.0
1999 01 19 10 222 11.9 13.1 99.00 99.00 99.00 999 1011.2   5.7 999.0 999.0 99.0
1999 01 19 11 226 12.3 13.2 99.00 99.00 99.00 999 1011.3   5.7 999.0 999.0 99.0
1999 01 19 12 220 11.6 12.6 99.00 99.00 99.00 999 1012.7   5.9 999.0 999.0 99.0
1999 01 19 13 227 11.5 12.7 99.00 99.00 99.00 999 1013.3   6.3 999.0 999.0 99.0
1999 01 19 14 225 11.8 13.2 99.00 99.00 99.00 999 1013.2   6.1 999.0 999.0 99.0
1999 01 19 15 235 14.4 15.8 99.00 99.00 99.00 999 1013.3   6.5 999.0 999.0 99.0
1999 01 19 16 224 12.7 14.2 99.00 99.00 99.00 999 1012.8   6.3 999.0 999.0 99.0
1999 01 19 17 221 11.0 11.9 99.00 99.00 99.00 999 1012.2   6.1 999.0 999.0 99.0
1999 01 19 18 218 13.8 15.3 99.00 99.00 99.00 999 1011.3   6.1 999.0 999.0 99.0
1999 01 19 19 218 15.0 16.3 99.00 99.00 99.00 999 1010.9   6.3 999.0 999.0 99.0
1999 01 19 20 223 14.6 15.9 99.00 99.00 99.00 999 1011.1   6.5 999.0 999.0 99.0
1999 01 19 21 227 14.6 15.9 99.00 99.00 99.00 999 1011.8   6.7 999.0 999.0 99.0
1999 01 19 22 248 11.7 12.6 99.00 99.00 99.00 999 1012.9   6.5 999.0 999.0 99.0
1999 01 19 23 248 12.0 13.1 99.00 99.00 99.00 999 1013.9   5.9 999.0 999.0 99.0
1999 01 20 00 257  9.5 10.9 99.00 99.00 99.00 999 1014.8   6.6 999.0 999.0 99.0
1999 01 20 01 247  9.2  9.7 99.00 99.00 99.00 999 1015.7   5.8 999.0 999.0 99.0
1999 01 20 02 248  9.1 10.6 99.00 99.00 99.00 999 1015.8   5.8 999.0 999.0 99.0
1999 01 20 03 282  5.5  5.9 99.00 99.00 99.00 999 1015.8   5.0 999.0 999.0 99.0
1999 01 20 04 297  3.5  3.7 99.00 99.00 99.00 999 1016.3   3.7 999.0 999.0 99.0
1999 01 20 05 278  3.6  3.8 99.00 99.00 99.00 999 1015.9   4.1 999.0 999.0 99.0
1999 01 20 06 255  5.3  5.5 99.00 99.00 99.00 999 1016.2   4.6 999.0 999.0 99.0
1999 01 20 07 244  8.1  8.7 99.00 99.00 99.00 999 1016.8   5.0 999.0 999.0 99.0
1999 01 20 08 250  8.9  9.7 99.00 99.00 99.00 999 1016.9   4.8 999.0 999.0 99.0
1999 01 20 09 257  9.9 11.4 99.00 99.00 99.00 999 1016.8   4.5 999.0 999.0 99.0
1999 01 20 10 279 10.1 10.8 99.00 99.00 99.00 999 1017.4   3.6 999.0 999.0 99.0
1999 01 20 11 278  8.4  9.4 99.00 99.00 99.00 999 1018.2   3.2 999.0 999.0 99.0
1999 01 20 12 287  9.3 10.3 99.00 99.00 99.00 999 1019.0   2.6 999.0 999.0 99.0
1999 01 20 13 272  7.3  8.2 99.00 99.00 99.00 999 1019.4   2.6 999.0 999.0 99.0
1999 01 20 14 275  7.6  9.0 99.00 99.00 99.00 999 1019.6   2.7 999.0 999.0 99.0
1999 01 20 15 267  8.2  9.3 99.00 99.00 99.00 999 1020.3   2.9 999.0 999.0 99.0
1999 01 20 16 254  8.2  9.1 99.00 99.00 99.00 999 1020.0   3.1 999.0 999.0 99.0
1999 01 20 17 247  7.7  8.5 99.00 99.00 99.00 999 1018.9   3.2 999.0 999.0 99.0
1999 01 20 18 241  8.9  9.8 99.00 99.00 99.00 999 1018.3   3.5 999.0 999.0 99.0
1999 01 20 19 239  8.9  9.8 99.00 99.00 99.00 999 1018.2   3.6 999.0 999.0 99.0
1999 01 20 20 246 11.4 12.5 99.00 99.00 99.00 999 1018.4   3.9 999.0 999.0 99.0
1999 01 20 21 245 11.9 12.4 99.00 99.00 99.00 999 1018.8   4.3 999.0 999.0 99.0
1999 01 20 22 247 11.3 12.1 99.00 99.00 99.00 999 1019.3   4.4 999.0 999.0 99.0
1999 01 20 23 255 11.3 12.1 99.00 99.00 99.00 999 1019.8   4.5 999.0 999.0 99.0
1999 01 21 00 259  7.2  7.8 99.00 99.00 99.00 999 1020.3   4.1 999.0 999.0 99.0
1999 01 21 01 267  5.6  5.9 99.00 99.00 99.00 999 1021.0   4.1 999.0 999.0 99.0
1999 01 21 02 275  4.2  4.6 99.00 99.00 99.00 999 1021.5   4.1 999.0 999.0 99.0
1999 01 21 03 291  5.2  5.7 99.00 99.00 99.00 999 1021.7   4.1 999.0 999.0 99.0
1999 01 21 04 317  4.8  5.1 99.00 99.00 99.00 999 1021.7   3.6 999.0 999.0 99.0
1999 01 21 05 298  2.3  2.7 99.00 99.00 99.00 999 1022.0   3.1 999.0 999.0 99.0
1999 01 21 06 244  1.2  1.2 99.00 99.00 99.00 999 1022.2   3.2 999.0 999.0 99.0
1999 01 21 07 308  2.0  2.1 99.00 99.00 99.00 999 1022.8   3.3 999.0 999.0 99.0
1999 01 21 08 350   .8   .9 99.00 99.00 99.00 999 1023.0   3.2 999.0 999.0 99.0
1999 01 21 09  32  2.3  2.3 99.00 99.00 99.00 999 1022.9   3.1 999.0 999.0 99.0
1999 01 21 10  42  1.3  1.5 99.00 99.00 99.00 999 1023.1   2.8 999.0 999.0 99.0
1999 01 21 11  54  2.4  2.6 99.00 99.00 99.00 999 1023.2   2.8 999.0 999.0 99.0
1999 01 21 12  96  3.3  3.6 99.00 99.00 99.00 999 1024.3   2.5 999.0 999.0 99.0
1999 01 21 13 103  3.3  3.6 99.00 99.00 99.00 999 1024.8   3.5 999.0 999.0 99.0
1999 01 21 14  73  3.0  3.2 99.00 99.00 99.00 999 1025.2   3.9 999.0 999.0 99.0
1999 01 21 15  77  3.4  3.7 99.00 99.00 99.00 999 1025.1   4.1 999.0 999.0 99.0
1999 01 21 16  91  3.7  4.3 99.00 99.00 99.00 999 1024.7   4.1 999.0 999.0 99.0
1999 01 21 17 107  4.4  4.9 99.00 99.00 99.00 999 1024.2   4.3 999.0 999.0 99.0
1999 01 21 18 109  4.6  4.9 99.00 99.00 99.00 999 1023.6   4.6 999.0 999.0 99.0
1999 01 21 19 114  4.4  4.6 99.00 99.00 99.00 999 1023.7   4.7 999.0 999.0 99.0
1999 01 21 20 110  5.6  5.8 99.00 99.00 99.00 999 1024.2   5.1 999.0 999.0 99.0
1999 01 21 21 107  5.0  5.3 99.00 99.00 99.00 999 1024.3   5.2 999.0 999.0 99.0
